,Occurrence,Filière,Produit,Indicateur, Valeur 
12442,2021,Rosacées,Cognassier,Production-T (Tonnes),26.0
12443,2021,Fourragères,Vesce avoine,Production-T (Tonnes),800.0
12444,2021,Fourragères,Orge fourrager,Production-T (Tonnes),9500.0
12445,2021,Rosacées,Abricotier,Superficie (Ha),3783.0
12446,2021,Maraîchage,Carotte,Production-T (Tonnes),673.0
12447,2021,Maraîchage,Melon,Production-T (Tonnes),854.0
12448,2021,Sucrières,Betterave à sucre,Superficie (Ha),10246.0
12450,2021,Rosacées,Figuier,Superficie (Ha),20.0
12452,2021,Maraîchage,Fève verte,Superficie (Ha),1000.0
12453,2021,Maraîchage,Petit Pois vert,Production-T (Tonnes),400.0
12454,2021,Agrumes,Autres agrumes,Superficie (Ha),138.0
12455,2021,Maraîchage,Choux fleur,Superficie (Ha),150.0
12456,2021,Amandiers,Amandier,Superficie (Ha),1729.0
12457,2021,Maraîchage,Menthe,Superficie (Ha),16.0
12458,2021,Céréales,Blé tendre,Superficie (Ha),760.0
12459,2021,Maraîchage,Piment poivron,Production-T (Tonnes),872.0
12460,2021,Agrumes,Orange_Navel,Superficie (Ha),34.0
12461,2021,Maraîchage,Fève verte,Production-T (Tonnes),12000.0
12462,2021,Fourragères,Bersim,Superficie (Ha),2000.0
12463,2021,Maraîchage,Fève verte,Production-T (Tonnes),120.0
12464,2021,Agrumes,Petit fruit_Autres,Superficie (Ha),30.0
12465,2021,Fourragères,Vesce avoine,Production-T (Tonnes),1050.0
12466,2021,Maraîchage,Haricot vert,Superficie (Ha),140.0
12467,2021,Maraîchage,Betterave potager,Superficie (Ha),3.0
12468,2021,Céréales,Blé dur,Production-T (Tonnes),13318.0
12469,2021,Fourragères,Bersim,Production-T (Tonnes),21430.0
12470,2021,Maraîchage,Autres cultures maraichères,Production-T (Tonnes),3260.0
12471,2021,Maraîchage,Pomme de terre,Production-T (Tonnes),9400.0
12472,2021,Maraîchage,Pomme de terre,Production-T (Tonnes),253200.0
12473,2021,Maraîchage,Haricot vert,Production-T (Tonnes),3050.0
12474,2021,Oléagineuses,Tournesol,Production-T (Tonnes),28.0
12475,2021,Légumineuses,Lentille,Superficie (Ha),24.0
12476,2021,Oliviers,Olivier,Superficie (Ha),25236.0
12477,2021,Amandiers,Amandier,Superficie (Ha),2.0
12478,2021,Céréales,Blé dur,Superficie (Ha),40.0
12479,2021,Palmiers-Dattiers,Palmier dattier,Production-T (Tonnes),324.0
12480,2021,Vignes,Raisin de cuve,Production-T (Tonnes),2108.0
12481,2021,Agrumes,Citron,Production-T (Tonnes),880.0
12482,2021,Rosacées,Grenadier,Production-T (Tonnes),2210.0
12483,2021,Maraîchage,Autres cultures maraichères,Superficie (Ha),378.0
12484,2021,Fourragères,Luzerne,Production-T (Tonnes),145000.0
12485,2021,Maraîchage,Pastèque,Production-T (Tonnes),35240.0
12486,2021,Maraîchage,Pastèque,Production-T (Tonnes),20353.0
12487,2021,Maraîchage,Courge courgette,Production-T (Tonnes),60.0
12488,2021,Céréales,Orge,Superficie (Ha),350.0
12489,2021,Rosacées,Figuier,Production-T (Tonnes),2205.0
12490,2021,Agrumes,Orange_Maroc late,Production-T (Tonnes),500.0
12491,2021,Maraîchage,Courge courgette,Superficie (Ha),12.0
12492,2021,Oléagineuses,Tournesol,Production-T (Tonnes),5880.0
12493,2021,Maraîchage,Fève verte,Production-T (Tonnes),2000.0
12494,2021,Maraîchage,Autres cultures maraichères,Superficie (Ha),170.0
12495,2021,Rosacées,Poirier,Superficie (Ha),86.0
12496,2021,Rosacées,Pêcher-nectarine,Production-T (Tonnes),2199.0
12497,2021,Rosacées,Noyer,Superficie (Ha),2678.0
12498,2021,Rosacées,Grenadier,Production-T (Tonnes),2460.0
12500,2021,Rosacées,Bananier,Production-T (Tonnes),126540.0
12502,2021,Maraîchage,Petit Pois vert,Production-T (Tonnes),2013.0
12503,2021,Céréales,Blé dur,Superficie (Ha),12.0
12506,2021,Rosacées,Poirier,Superficie (Ha),85.0
12508,2021,Agrumes,Orange_Navel lane late,Production-T (Tonnes),306.0
12510,2021,Céréales,Blé dur,Production-T (Tonnes),234.0
12511,2021,Fourragères,Luzerne,Superficie (Ha),4080.0
12512,2021,Maraîchage,Melon,Superficie (Ha),1940.0
12513,2021,Agrumes,Orange_Maroc late,Production-T (Tonnes),20060.0
12515,2021,Fourragères,Bersim,Superficie (Ha),1095.0
12516,2021,Maraîchage,Courge courgette,Production-T (Tonnes),210.0
12517,2021,Maraîchage,Oignon,Superficie (Ha),790.0
12518,2021,Fourragères,Mélange fourrager,Production-T (Tonnes),750.0
12519,2021,Céréales,Mais,Superficie (Ha),62100.0
12520,2021,Maraîchage,Pomme de terre,Production-T (Tonnes),420.0
12521,2021,Agrumes,Orange_Navel,Superficie (Ha),1708.0
12522,2021,Légumineuses,Fève,Superficie (Ha),45.0
12524,2021,Agrumes,Orange_Navelina,Superficie (Ha),4.0
12525,2021,Maraîchage,Fève verte,Production-T (Tonnes),300.0
12526,2021,Agrumes,Orange_Autres,Production-T (Tonnes),462.0
12527,2021,Céréales,Orge,Production-T (Tonnes),423.0
12528,2021,Vignes,Raisin de table,Production-T (Tonnes),700.0
12529,2021,Vignes,Raisin de table,Superficie (Ha),23.0
12530,2021,Rosacées,Cognassier,Production-T (Tonnes),20000.0
12531,2021,Rosacées,Cerisier,Production-T (Tonnes),1000.0
12532,2021,Céréales,Blé tendre,Superficie (Ha),8500.0
12533,2021,Oliviers,Olivier,Production-T (Tonnes),594.0
12534,2021,Rosacées,Pommier,Superficie (Ha),100.0
12536,2021,Fourragères,Lupin,Superficie (Ha),20.0
12537,2021,Maraîchage,Petit Pois vert,Production-T (Tonnes),960.0
12538,2021,Maraîchage,Choux pomme,Production-T (Tonnes),750.0
12539,2021,Maraîchage,Carotte,Production-T (Tonnes),4000.0
12540,2021,Maraîchage,Carotte,Production-T (Tonnes),636.0
12541,2021,Oliviers,Olivier,Superficie (Ha),7613.0
12543,2021,Céréales,Blé tendre,Superficie (Ha),2400.0
12544,2021,Maraîchage,Pastèque,Production-T (Tonnes),200.0
12545,2021,Agrumes,Autres agrumes,Production-T (Tonnes),1250.0
12546,2021,Céréales,Blé dur,Production-T (Tonnes),10316.0
12547,2021,Céréales,Blé tendre,Superficie (Ha),2020.0
12548,2021,Rosacées,Prunier,Production-T (Tonnes),259.0
12550,2021,Légumineuses,Fève,Production-T (Tonnes),24.0
12551,2021,Rosacées,Bananier,Production-T (Tonnes),540.0
12552,2021,Rosacées,Pêcher-nectarine,Production-T (Tonnes),275.0
12553,2021,Fourragères,Mélange fourrager,Production-T (Tonnes),2000.0
12554,2021,Céréales,Orge,Superficie (Ha),72970.0
12555,2021,Fourragères,Orge fourrager,Production-T (Tonnes),1400.0
12556,2021,Maraîchage,Oignon vert,Superficie (Ha),100.0
12557,2021,Rosacées,Pêcher-nectarine,Superficie (Ha),70.0
12559,2021,Rosacées,Autres plantations fruitières,Production-T (Tonnes),40.0
12560,2021,Sucrières,Canne à sucre,Production-T (Tonnes),136232.0
12561,2021,Rosacées,Pêcher-nectarine,Superficie (Ha),22.0
12562,2021,Légumineuses,Pois chiche,Superficie (Ha),834.0
12563,2021,Rosacées,Noyer,Superficie (Ha),190.0
12564,2021,Maraîchage,Betterave potager,Production-T (Tonnes),33.0
12565,2021,Céréales,Blé tendre,Production-T (Tonnes),73951.0
12566,2021,Céréales,Blé dur,Production-T (Tonnes),1953.0
12567,2021,Maraîchage,Patate douce,Superficie (Ha),10.0
12568,2021,Rosacées,Cognassier,Production-T (Tonnes),27.0
12569,2021,Oliviers,Olivier,Superficie (Ha),235.0
12570,2021,Rosacées,Noyer,Superficie (Ha),1526.0
12571,2021,Vignes,Raisin de table,Production-T (Tonnes),4075.0
12572,2021,Céréales,Avoine,Superficie (Ha),270.0
12573,2021,Palmiers-Dattiers,Palmier dattier,Superficie (Ha),3.0
12574,2021,Maraîchage,Menthe,Superficie (Ha),22.0
12577,2021,Maraîchage,Framboise,Production-T (Tonnes),15000.0
12578,2021,Légumineuses,Pois chiche,Production-T (Tonnes),7.0
12579,2021,Rosacées,Abricotier,Production-T (Tonnes),18.0
12580,2021,Maraîchage,Ail,Production-T (Tonnes),490.0
12582,2021,Céréales,Blé dur,Superficie (Ha),6677.0
12583,2021,Céréales,Blé dur,Production-T (Tonnes),7203.0
12584,2021,Palmiers-Dattiers,Palmier dattier,Production-T (Tonnes),60.0
12585,2021,Oliviers,Olivier,Production-T (Tonnes),17.0
12586,2021,Maraîchage,Concombre,Superficie (Ha),5.0
12587,2021,Maraîchage,Melon,Superficie (Ha),764.0
12589,2021,Rosacées,Cognassier,Production-T (Tonnes),5467.0
12591,2021,Oliviers,Olivier,Production-T (Tonnes),20029.0
12592,2021,Céréales,Orge,Production-T (Tonnes),137.0
12593,2021,Amandiers,Amandier,Superficie (Ha),2136.0
12594,2021,Rosacées,Figuier,Production-T (Tonnes),465.0
12596,2021,Maraîchage,Oignon,Production-T (Tonnes),14450.0
12597,2021,Rosacées,Poirier,Production-T (Tonnes),714.0
12598,2021,Oliviers,Olivier,Production-T (Tonnes),6934.0
12599,2021,Fourragères,Avoine vert,Superficie (Ha),3550.0
12600,2021,Rosacées,Grenadier,Superficie (Ha),256.0
12602,2021,Oliviers,Olivier,Superficie (Ha),24566.0
12603,2021,Maraîchage,Carotte,Superficie (Ha),34.0
12604,2021,Céréales,Orge,Superficie (Ha),535.0
12605,2021,Maraîchage,Carotte,Superficie (Ha),50.0
12606,2021,Céréales,Orge,Superficie (Ha),2165.0
12607,2021,Légumineuses,Lentille,Production-T (Tonnes),44.0
12608,2021,Agrumes,Petit fruit_Autres,Production-T (Tonnes),2869.0
12609,2021,Céréales,Blé dur,Production-T (Tonnes),29758.0
12610,2021,Fourragères,Autres cultures fourragères,Production-T (Tonnes),675.0
12612,2021,Maraîchage,Ail,Superficie (Ha),80.0
12613,2021,Céréales,Orge,Superficie (Ha),125000.0
12614,2021,Amandiers,Amandier,Production-T (Tonnes),1200.0
12615,2021,Rosacées,Noyer,Production-T (Tonnes),0.0
12616,2021,Maraîchage,Pomme de terre,Production-T (Tonnes),1800.0
12617,2021,Rosacées,Grenadier,Production-T (Tonnes),1670.0
12618,2021,Légumineuses,Fève,Production-T (Tonnes),3745.0
12619,2021,Céréales,Orge,Superficie (Ha),11200.0
12621,2021,Légumineuses,Petit pois,Production-T (Tonnes),29.0
12622,2021,Rosacées,Avocatier,Superficie (Ha),52.0
12623,2021,Céréales,Blé tendre,Production-T (Tonnes),40593.0
12625,2021,Maraîchage,Navet,Superficie (Ha),96.0
12626,2021,Amandiers,Amandier,Superficie (Ha),1022.0
12627,2021,Céréales,Blé tendre,Production-T (Tonnes),149.0
12628,2021,Agrumes,Orange_Navel,Superficie (Ha),3496.0
12629,2021,Céréales,Mais,Production-T (Tonnes),0.0
12630,2021,Fourragères,Orge fourrager,Superficie (Ha),300.0
12631,2021,Maraîchage,Pomme de terre,Production-T (Tonnes),460.0
12632,2021,Céréales,Blé dur,Production-T (Tonnes),11605.0
12633,2021,Céréales,Blé dur,Superficie (Ha),626.0
12635,2021,Maraîchage,Betterave potager,Production-T (Tonnes),350.0
12636,2021,Rosacées,Pommier,Production-T (Tonnes),300.0
12637,2021,Oliviers,Olivier,Superficie (Ha),197.0
12638,2021,Céréales,Orge,Superficie (Ha),10980.0
12640,2021,Maraîchage,Fève verte,Production-T (Tonnes),600.0
12641,2021,Sucrières,Betterave à sucre,Production-T (Tonnes),10000.0
12642,2021,Maraîchage,Fève verte,Superficie (Ha),85.0
12644,2021,Fourragères,Luzerne,Superficie (Ha),510.0
12645,2021,Légumineuses,Fève,Superficie (Ha),3133.0
12646,2021,Rosacées,Cognassier,Production-T (Tonnes),468.0
12647,2021,Fourragères,Orge fourrager,Superficie (Ha),1850.0
12648,2021,Maraîchage,Pomme de terre,Superficie (Ha),150.0
12649,2021,Maraîchage,Courge courgette,Superficie (Ha),430.0
12650,2021,Oliviers,Olivier,Production-T (Tonnes),3.0
12651,2021,Maraîchage,Oignon,Production-T (Tonnes),39.0
12653,2021,Fourragères,Mais fourrager,Superficie (Ha),2050.0
12655,2021,Rosacées,Grenadier,Production-T (Tonnes),720.0
12656,2021,Maraîchage,Carotte,Production-T (Tonnes),2030.0
12657,2021,Rosacées,Figuier,Superficie (Ha),202.0
12658,2021,Céréales,Blé tendre,Superficie (Ha),5280.0
12659,2021,Fourragères,Sorgho fourrager,Superficie (Ha),15.0
12660,2021,Fourragères,Avoine vert,Superficie (Ha),1000.0
12661,2021,Maraîchage,Melon,Superficie (Ha),600.0
12662,2021,Maraîchage,Navet,Superficie (Ha),203.0
12663,2021,Fourragères,Orge fourrager,Production-T (Tonnes),83400.0
12664,2021,Maraîchage,Pomme de terre,Production-T (Tonnes),1250.0
12665,2021,Agrumes,Orange_Navel,Superficie (Ha),319.0
12666,2021,Fourragères,Luzerne,Production-T (Tonnes),38925.0
12668,2021,Légumineuses,Fève,Superficie (Ha),1250.0
12669,2021,Céréales,Mais,Production-T (Tonnes),240.0
12670,2021,Fourragères,Mélange fourrager,Production-T (Tonnes),130.0
12671,2021,Rosacées,Pommier,Production-T (Tonnes),36470.0
12672,2021,Maraîchage,Pastèque,Superficie (Ha),205.0
12673,2021,Rosacées,Cerisier,Superficie (Ha),408.0
12674,2021,Maraîchage,Petit Pois vert,Superficie (Ha),47.0
12675,2021,Fourragères,Féverole,Production-T (Tonnes),8260.0
12676,2021,Maraîchage,Haricot vert,Production-T (Tonnes),3600.0
12677,2021,Fourragères,Luzerne,Production-T (Tonnes),1468348.0
12678,2021,Rosacées,Néflier,Production-T (Tonnes),3.0
12679,2021,Rosacées,Pommier,Superficie (Ha),191.0
12680,2021,Maraîchage,Aubergine,Superficie (Ha),650.0
12681,2021,Maraîchage,Navet,Superficie (Ha),175.0
12682,2021,Maraîchage,Tomate,Superficie (Ha),1582.0
12683,2021,Oliviers,Olivier,Superficie (Ha),5.0
12684,2021,Vignes,Raisin de table,Superficie (Ha),318.0
12685,2021,Agrumes,Petit fruit_Nador cott,Superficie (Ha),11.0
12686,2021,Fourragères,Vesce avoine,Production-T (Tonnes),6000.0
12687,2021,Céréales,Blé tendre,Production-T (Tonnes),56.0
12688,2021,Légumineuses,Fève,Production-T (Tonnes),165.0
12689,2021,Rosacées,Grenadier,Superficie (Ha),127.0
12690,2021,Oliviers,Olivier,Production-T (Tonnes),1900.0
12691,2021,Céréales,Blé tendre,Superficie (Ha),117300.0
12692,2021,Oliviers,Olivier,Superficie (Ha),19528.0
12694,2021,Maraîchage,Choux pomme,Production-T (Tonnes),700.0
12695,2021,Céréales,Orge,Production-T (Tonnes),2172.0
12696,2021,Maraîchage,Choux pomme,Production-T (Tonnes),9800.0
12697,2021,Amandiers,Amandier,Superficie (Ha),2450.0
12698,2021,Fourragères,Orge fourrager,Production-T (Tonnes),55040.0
12699,2021,Maraîchage,Concombre,Superficie (Ha),110.0
12700,2021,Fourragères,Autres cultures fourragères,Superficie (Ha),50.0
12701,2021,Maraîchage,Haricot vert,Production-T (Tonnes),24000.0
12702,2021,Oliviers,Olivier,Production-T (Tonnes),140.0
12703,2021,Maraîchage,Tomate,Production-T (Tonnes),68.0
12704,2021,Maraîchage,Pastèque,Superficie (Ha),80.0
12705,2021,Fourragères,Féverole,Superficie (Ha),5200.0
12706,2021,Rosacées,Noyer,Production-T (Tonnes),220.0
12707,2021,Légumineuses,Lentille,Superficie (Ha),30.0
12708,2021,Fourragères,Luzerne,Superficie (Ha),42.0
12709,2021,Rosacées,Grenadier,Production-T (Tonnes),860.0
12710,2021,Maraîchage,Choux fleur,Superficie (Ha),20.0
12711,2021,Maraîchage,Carotte,Production-T (Tonnes),150.0
12712,2021,Amandiers,Amandier,Superficie (Ha),8761.0
12713,2021,Agrumes,Petit fruit_Clémentine,Superficie (Ha),70.0
12714,2021,Maraîchage,Courge courgette,Production-T (Tonnes),1955.0
12715,2021,Rosacées,Cerisier,Production-T (Tonnes),7625.0
12716,2021,Céréales,Blé dur,Superficie (Ha),1068.0
12717,2021,Maraîchage,Choux pomme,Superficie (Ha),112.0
12718,2021,Rosacées,Avocatier,Superficie (Ha),10.0
12719,2021,Légumineuses,Autres légumineuses,Production-T (Tonnes),95.0
12721,2021,Rosacées,Grenadier,Superficie (Ha),60.0
12722,2021,Maraîchage,Petit Pois vert,Superficie (Ha),5.0
12723,2021,Fourragères,Luzerne,Production-T (Tonnes),61.0
12725,2021,Légumineuses,Pois chiche,Production-T (Tonnes),46.0
12726,2021,Maraîchage,Pastèque,Superficie (Ha),14.0
12727,2021,Maraîchage,Navet,Production-T (Tonnes),120.0
12728,2021,Fourragères,Autres cultures fourragères,Production-T (Tonnes),300.0
12730,2021,Agrumes,Petit fruit_Nules,Production-T (Tonnes),157.0
12731,2021,Légumineuses,Petit pois,Production-T (Tonnes),4.0
12732,2021,Maraîchage,Pomme de terre,Superficie (Ha),5.0
12733,2021,Céréales,Blé dur,Superficie (Ha),675.0
12734,2021,Maraîchage,Tomate,Production-T (Tonnes),63480.0
12735,2021,Rosacées,Poirier,Production-T (Tonnes),738.0
12736,2021,Maraîchage,Carotte,Superficie (Ha),58.0
12737,2021,Maraîchage,Oignon,Superficie (Ha),40.0
12738,2021,Agrumes,Orange_Navel,Production-T (Tonnes),9696.0
12739,2021,Amandiers,Amandier,Production-T (Tonnes),60.0
12740,2021,Oliviers,Olivier,Superficie (Ha),1878.0
12741,2021,Légumineuses,Autres légumineuses,Superficie (Ha),200.0
12742,2021,Oliviers,Olivier,Production-T (Tonnes),12444.0
12743,2021,Fourragères,Féverole,Superficie (Ha),380.0
12745,2021,Oliviers,Olivier,Superficie (Ha),2490.0
12746,2021,Rosacées,Noyer,Superficie (Ha),234.0
12747,2021,Légumineuses,Fève,Superficie (Ha),10.0
12749,2021,Céréales,Orge,Production-T (Tonnes),1858.0
12750,2021,Fourragères,Orge fourrager,Production-T (Tonnes),600.0
12751,2021,Rosacées,Pommier,Production-T (Tonnes),127005.0
12752,2021,Agrumes,Orange_Navel,Superficie (Ha),1802.0
12753,2021,Rosacées,Figuier,Superficie (Ha),1600.0
12755,2021,Fourragères,Luzerne,Superficie (Ha),500.0
12756,2021,Amandiers,Amandier,Production-T (Tonnes),85.0
12757,2021,Fourragères,Luzerne,Production-T (Tonnes),4000.0
12758,2021,Céréales,Blé tendre,Superficie (Ha),2736.0
12760,2021,Amandiers,Amandier,Superficie (Ha),1.0
12761,2021,Maraîchage,Oignon,Production-T (Tonnes),1500.0
12763,2021,Maraîchage,Pomme de terre,Production-T (Tonnes),3250.0
12764,2021,Légumineuses,Petit pois,Production-T (Tonnes),60.0
12765,2021,Maraîchage,Pomme de terre,Production-T (Tonnes),195.0
12766,2021,Oliviers,Olivier,Superficie (Ha),4587.0
12767,2021,Agrumes,Orange_Maroc late,Production-T (Tonnes),360.0
12768,2021,Maraîchage,Petit Pois vert,Production-T (Tonnes),1000.0
12770,2021,Maraîchage,Courge courgette,Production-T (Tonnes),28500.0
12771,2021,Fourragères,Pois fourrager,Superficie (Ha),1000.0
12772,2021,Maraîchage,Oignon,Production-T (Tonnes),27900.0
12775,2021,Agrumes,Petit fruit_Nova,Superficie (Ha),5.0
12776,2021,Rosacées,Figuier,Production-T (Tonnes),175.0
12777,2021,Céréales,Blé dur,Superficie (Ha),13300.0
12778,2021,Amandiers,Amandier,Production-T (Tonnes),4290.0
12779,2021,Industrielles,Câprier,Production-T (Tonnes),900.0
12780,2021,Légumineuses,Autres légumineuses,Superficie (Ha),680.0
12781,2021,Céréales,Blé tendre,Production-T (Tonnes),423.0
12782,2021,Agrumes,Orange_Salustiana,Production-T (Tonnes),17000.0
12783,2021,Légumineuses,Autres légumineuses,Production-T (Tonnes),175.0
12785,2021,Amandiers,Amandier,Superficie (Ha),247.0
12787,2021,Maraîchage,Haricot vert,Production-T (Tonnes),19450.0
12788,2021,Céréales,Orge,Superficie (Ha),98.0
12789,2021,Industrielles,Rosier,Superficie (Ha),973.0
12790,2021,Fourragères,Bersim,Superficie (Ha),300.0
12791,2021,Maraîchage,Courge courgette,Production-T (Tonnes),4500.0
12792,2021,Fourragères,Triticale,Superficie (Ha),410.0
12793,2021,Rosacées,Prunier,Superficie (Ha),160.0
12794,2021,Céréales,Blé dur,Production-T (Tonnes),935.0
12795,2021,Fourragères,Avoine vert,Production-T (Tonnes),41600.0
12796,2021,Agrumes,Petit fruit_Nour,Production-T (Tonnes),284.0
12797,2021,Céréales,Orge,Superficie (Ha),20600.0
12798,2021,Rosacées,Pommier,Superficie (Ha),3240.0
12800,2021,Céréales,Blé tendre,Superficie (Ha),4600.0
12801,2021,Oliviers,Olivier,Production-T (Tonnes),840.0
12802,2021,Céréales,Blé dur,Production-T (Tonnes),2321.0
12804,2021,Rosacées,Figuier,Production-T (Tonnes),83.0
12805,2021,Rosacées,Prunier,Production-T (Tonnes),315.0
12806,2021,Rosacées,Poirier,Superficie (Ha),2.0
12807,2021,Amandiers,Amandier,Superficie (Ha),8.0
12808,2021,Maraîchage,Petit Pois vert,Superficie (Ha),61.0
12809,2021,Maraîchage,Pomme de terre,Superficie (Ha),1607.0
12811,2021,Fourragères,Mais fourrager,Superficie (Ha),58.0
12812,2021,Céréales,Orge,Production-T (Tonnes),30238.0
12813,2021,Maraîchage,Courge courgette,Superficie (Ha),26.0
12814,2021,Fourragères,Bersim,Production-T (Tonnes),95550.0
12816,2021,Fourragères,Luzerne,Production-T (Tonnes),1225.0
12817,2021,Amandiers,Amandier,Production-T (Tonnes),3297.0
12818,2021,Agrumes,Orange_Navel,Superficie (Ha),265.0
12819,2021,Céréales,Blé tendre,Production-T (Tonnes),8174.0
12822,2021,Maraîchage,Oignon vert,Superficie (Ha),90.0
12823,2021,Vignes,Raisin de table,Production-T (Tonnes),411.0
12824,2021,Légumineuses,Pois chiche,Superficie (Ha),1800.0
12825,2021,Rosacées,Prunier,Production-T (Tonnes),4800.0
12826,2021,Amandiers,Amandier,Superficie (Ha),806.0
12828,2021,Agrumes,Orange_Navelina,Production-T (Tonnes),3000.0
12829,2021,Oléagineuses,Tournesol,Production-T (Tonnes),210.0
12830,2021,Fourragères,Bersim,Production-T (Tonnes),5400.0
12831,2021,Agrumes,Petit fruit_Nour,Superficie (Ha),9.0
12832,2021,Agrumes,Citron,Production-T (Tonnes),1200.0
12833,2021,Légumineuses,Fève,Production-T (Tonnes),67.0
12834,2021,Céréales,Orge,Superficie (Ha),4970.0
12835,2021,Maraîchage,Haricot vert,Superficie (Ha),45.0
12837,2021,Maraîchage,Haricot vert,Production-T (Tonnes),14.0
12838,2021,Rosacées,Pommier,Superficie (Ha),2297.0
